system:index,date,ndti_mean,.geo
302,2014-10-30,-0.09012963276318778,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,2014-10-31,-0.018180295412234867,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,2014-11-01,-0.005446962106857666,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,2014-11-02,-0.005136146785519515,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,2014-11-03,-0.0297376370039387,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,2014-11-04,-0.027336297872737607,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,2014-11-05,-0.12248222054659998,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,2014-11-06,-0.08618743221469302,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,2014-11-07,-0.1023902127566104,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,2014-11-08,-0.09709620465117294,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,2014-11-09,-0.1100055306139153,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,2014-11-10,-0.10349734576733473,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,2014-11-11,,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,2014-11-12,-0.14543421297269005,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,2014-11-13,-0.04197891151661055,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2014-11-14,-0.04285840115020937,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2014-11-15,-0.07774984748042083,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2014-11-16,-0.030907807654976256,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2014-11-17,-0.0564654387654865,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2014-11-18,-0.09965765499865659,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2014-11-19,-0.09857855222029521,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2014-11-20,-0.11079929950780833,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2014-11-21,-0.05744187776790213,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2014-11-22,-0.030037092888131823,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2014-11-23,-0.016280452879744927,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2014-11-24,-0.009472655323041902,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2014-11-25,-0.04237438866761369,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2014-11-26,-0.007716543293533699,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2014-11-27,-0.05094310295624587,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2014-11-28,-0.05503859006672723,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2014-11-29,-0.02574591387933547,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2014-11-30,-0.07336827311674195,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2014-12-01,-0.021455065631746532,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2014-12-02,-0.06788464026063207,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2014-12-03,-0.002255992046118862,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2014-12-04,-0.1016207639085783,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2014-12-05,-0.06913963492044008,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2014-12-06,-0.08582362558470612,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2014-12-07,-0.08534251402143192,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2014-12-08,-0.08259539831315676,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2014-12-09,-0.004204232231713479,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2014-12-10,-0.07471974578868146,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2014-12-11,-0.07586031176615182,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,2014-12-12,-0.007478973680884623,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2014-12-13,-0.08784668028764694,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,2014-12-14,-0.004491168245929386,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2014-12-15,-0.050993909021851316,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2014-12-16,-0.08804415165818957,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2014-12-17,-0.06651002833825968,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2014-12-18,-0.005369425101824347,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,2014-12-19,-0.011015248802027212,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,2014-12-20,-0.06272929628686656,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,2014-12-21,-0.055000329956466754,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2014-12-22,-0.06526753438013286,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,2014-12-23,-0.082123103279022,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,2014-12-24,-0.07378468808865064,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,2014-12-25,-0.08094777410986427,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,2014-12-26,-0.05658733574586309,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,2014-12-27,-0.08390615469105431,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,2014-12-28,-0.026516797258303852,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,2014-12-29,-0.08639934009483274,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,2014-12-30,-0.08312788363656466,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,2014-12-31,-0.09085921090271713,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,2015-01-01,-0.09427559091789056,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,2015-01-02,-0.02109286357083214,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,2015-01-03,-0.023378096409690317,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,2015-01-04,-0.03480107436042278,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,2015-01-05,-0.011423343786798558,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,2015-01-06,-0.007632399432703413,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,2015-01-07,0.0019316603921255729,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,2015-01-08,-8.474178169926081E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,2015-01-09,0.004802063402206269,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,2015-01-10,-0.004954888957752404,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,2015-01-11,0.030363062056551243,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,2015-01-12,0.0039056970952651487,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,2015-01-13,0.026302080268077205,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,2015-01-14,0.020205653742047334,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,2015-01-15,-0.002237440778468116,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,2015-01-16,0.012891993735224712,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,2015-01-17,-0.01641998435068693,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,2015-01-18,0.018262385925604665,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,2015-01-19,-0.021160027212778314,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,2015-01-20,0.0010816848283683137,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,2015-01-21,-0.021388207143599486,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,2015-01-22,-0.026395194599365724,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,2015-01-23,-0.03193606476748195,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,2015-01-24,-0.08519895326542362,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,2015-01-25,-0.035143898412001974,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,2015-01-26,-0.08248482478645416,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,2015-01-27,-0.012583405488967435,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,2015-01-28,-0.05959189408549684,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,2015-01-29,-0.06633648061366013,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,2015-01-30,-0.017576152854564816,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,2015-01-31,-0.06155918639724561,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,2015-02-01,-0.052686934779336184,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,2015-02-02,-0.08648856518664852,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,2015-02-03,-0.06322116523367534,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,2015-02-04,-0.04687980253047208,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,2015-02-05,-0.05873707686647109,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,2015-02-06,-0.026818129702829718,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,2015-02-07,-0.07112498540254229,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,2015-02-08,-0.05645547714207426,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,2015-02-09,-0.03985708731046043,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,2015-02-10,-0.011824999305774526,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,2015-02-11,-0.023959114651918755,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,2015-02-12,0.006717984014884262,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,2015-02-13,-0.005445602827476575,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,2015-02-14,0.007637347566081986,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,2015-02-15,-0.002083888068255288,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,2015-02-16,-0.01223810907103319,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,2015-02-17,-0.007173993913333397,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,2015-02-18,-0.011454630694748525,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,2015-02-19,-0.00851892873056739,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,2015-02-20,-0.00856550917757207,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,2015-02-21,0.005668628186525892,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,2015-02-22,-0.007679241224463646,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,2015-02-23,-4.548797774936782E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,2015-02-24,-0.008647948659190722,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,2015-02-25,-0.014941161717291975,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,2015-02-26,-0.021076245033584413,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,2015-02-27,-0.02029450575310824,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,2015-02-28,-0.03884122071898323,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,2015-03-01,-0.05346482646450786,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,2015-03-02,-0.023923255785395996,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,2015-03-03,-0.035252387877176654,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,2015-03-04,-0.01004965506401651,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,2015-03-05,-0.0485343749270529,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,2015-03-06,-0.07820665270543305,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,2015-03-07,-0.05348531977417819,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,2015-03-08,-0.07995593398089682,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,2015-03-09,-0.028643885488953618,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,2015-03-10,-0.07263055825794787,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,2015-03-11,-0.01547824449759661,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,2015-03-12,-0.009797453987268797,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,2015-03-13,-0.04415380945526897,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,2015-03-14,-0.03566707616773691,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,2015-03-15,-0.06861667483257103,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,2015-03-16,-0.03650829313764652,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,2015-03-17,-0.025372073143930307,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,2015-03-18,-0.0183890123793436,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,2015-03-19,-0.029416252034183535,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,2015-03-20,-0.013299697386337272,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,2015-03-21,-0.012261252388842264,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,2015-03-22,-0.016203825930825894,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,2015-03-23,-0.024405405918677642,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,2015-03-24,-0.05365409261896729,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,2015-03-25,-0.03800026829433071,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,2015-03-26,-0.05400494384337479,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,2015-03-27,-0.04326710641114416,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,2015-03-28,-0.045024969709802375,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,2015-03-29,-0.02152479606322376,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,2015-03-30,-0.03037972890209739,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,2015-03-31,-0.041168924312562305,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,2015-04-01,0.015214490950718758,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,2015-04-02,-0.05590228250844417,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,2015-04-03,-0.00814046044108247,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,2015-04-04,-0.049566075627272665,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,2015-04-05,-0.048630919086548596,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,2015-04-06,-0.041122308271824205,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,2015-04-07,-0.07179786311244093,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,2015-04-08,-0.048371954850801493,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,2015-04-09,-0.05010516071860947,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,2015-04-10,-0.02504961967003481,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,2015-04-11,-0.018803903373632032,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,2015-04-12,-0.005899841008566249,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,2015-04-13,-0.012877850721713985,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,2015-04-14,-0.023051262873320152,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,2015-04-15,-0.03001411126156151,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,2015-04-16,-0.03165333696854223,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,2015-04-17,-0.03854991083369127,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,2015-04-18,-0.08058375281351572,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,2015-04-19,-0.04915681312233909,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,2015-04-20,-0.07098719066960169,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,2015-04-21,-0.08018824501189391,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,2015-04-22,-0.02824381006340645,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,2015-04-23,-0.011256105900467274,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,2015-04-24,-0.013829718513196405,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,2015-04-25,-0.048901232199929534,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,2015-04-26,-0.02592589814088922,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,2015-04-27,-0.06277184852164854,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,2015-04-28,-0.047169879810003035,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,2015-04-29,-0.06313270851164063,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,2015-04-30,-0.06608827419296506,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,2015-05-01,-0.03961136733456366,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,2015-05-02,-0.0601305947248204,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,2015-05-03,-0.03709829175995371,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,2015-05-04,-0.07156759706013721,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,2015-05-05,-0.033237013044097055,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,2015-05-06,-0.08113830670621207,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,2015-05-07,-0.06322693103003696,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,2015-05-08,-0.058287490298282195,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,2015-05-09,-0.05177991015169922,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,2015-05-10,-0.04013364768478409,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,2015-05-11,-0.03753302658980589,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,2015-05-12,-0.028520103778498777,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,2015-05-13,-0.057797905879087896,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,2015-05-14,-0.005917573932924437,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,2015-05-15,-0.06279549949303101,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,2015-05-16,-0.07141401369437639,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,2015-05-17,-0.07641046855290996,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,2015-05-18,-0.09098809211226305,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,2015-05-19,-0.07131027192099877,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,2015-05-20,-0.0934974501036853,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,2015-05-21,-0.07428693186907717,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,2015-05-22,-0.0914791182097516,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,2015-05-23,-0.01823640540494915,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,2015-05-24,-0.0442101831046621,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,2015-05-25,-0.09966353505700931,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,2015-05-26,-0.07408514637137081,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,2015-05-27,-0.01787788724149537,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,2015-05-28,-0.05086028487926577,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,2015-05-29,-0.07651000155388843,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,2015-05-30,-0.011072299670941053,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,2015-05-31,-0.09100221679909008,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,2015-06-01,-0.09475139225497692,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,2015-06-02,-0.06833109669943997,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,2015-06-03,-0.10607811061483119,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,2015-06-04,-0.08052319249590204,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,2015-06-05,-0.11358029475861604,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,2015-06-06,-0.07117271092430791,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,2015-06-07,-0.07927582813788135,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,2015-06-08,-0.10785384154572586,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,2015-06-09,-0.09007939257211063,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,2015-06-10,-0.10302528967109674,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,2015-06-11,-0.08337950711872097,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,2015-06-12,-0.10031508239320591,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,2015-06-13,-0.08914167683932565,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,2015-06-14,-0.11669014469319643,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,2015-06-15,-0.08992031427670903,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,2015-06-16,-0.10192338391615263,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,2015-06-17,-0.1135253050150059,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,2015-06-18,-0.09621766442375684,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,2015-06-19,-0.12327118503197179,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,2015-06-20,-0.06417235543263429,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,2015-06-21,-0.10752339770166801,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,2015-06-22,-0.09004166379752505,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,2015-06-23,-0.1210741749445885,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,2015-06-24,-0.11556893536852487,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,2015-06-25,-0.10714969965360592,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,2015-06-26,-0.09447804642149153,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,2015-06-27,-0.10024256606781817,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,2015-06-28,-0.06814357557246671,"{""type"":""MultiPoint"",""coordinates"":[]}"
